label,text
0,Sinong gusto mong makasama sa groupings natin
1,"Dear User,

We are happy to announce that your GCash wallet received 6,000 pesos from our GCash Team.

Redeem here: redeemgiftnow.de/? claimid=41

Thank you for choosing us!"
1,"Avail of exclusive fares fr. Clark via PAL, Emirates, Starlux, Qatar Airways, Sunlight Air & Airswift: USD322 (Economy) to USA, USD610 (Economy) to Europe, PHP1,785 (One-way) to Boracay & PHP1,105 (One-way) to Palawan w/ BDO Cards. Fares fr. Manila/Cebu are also available. Book ONLINE via www. bdo. com. ph/travel fr. 08/19 to 09/01/24. Travel Period varies per partner. Visit the BDO website, click Deals & search Clark Online Sale for T&Cs. DTI198517"
0,"To finish logging in, your OTP is 282882. Never share your OTP. 
q0uXCqkIhgZ"
0,Gawing special ang Mother's Day celebration mo with GGives! Dine at Cafe Mary Grace and pay with GGives for affordable installments. Tap Borrow > GGives to learn more.
1,"Online casino Solaire

100 offers a free draw of 1,000100

100 commission of 120 for recommending subordinates 100

700 daily redemption code bonus of up to 7,777100

Get it in time:

https://plus777.me/?id=103801113&YNgM= eMUMEplti2"
0,May nagtanong sakin tungkol sayo pero di ko alam kung dapat ko sabihin
0,"Salaries disappear fast, especially during the holidays! Get a quick loan for some FAST CASH now! Receive up to P96000 in an instant and pay in light installments later. Apply via UB app: 1. Go to main dashboard 2. Choose 'You qualify for a Quick Loan! Book now and get your money in an instant!' button and follow the step-by-step process Apply via UnionBank website: 1. Go to Loans > Quick Loans, select 'I have an invite code,' 2. Enter your invite code - 6B3C4F Hurry! Claim your offer before it expires TODAY, Nov 30, 11:59PM!"
0,inedit ko rin yun sa senate scenes na parang official man ngaya na nagpapasa ning law daee nagburuntulan sana HAHA
0,may 20 ka teh sa gcash?
0,"Nakaalis na ba kayo, susunod na lang ako"
0,Hoy sino gusto sumama mamaya sa coffee shop?
1,"Good news! We have extended the deadline to apply for your PREQUALIFIED UnionBank Quick Loans. This is your last chance to get up to P113200 in an instant! Quick, apply now via the UnionBank Online App or website https://cs.unionbankph.com/quickloan using the invite code 7E3AF4. Offer is valid until SEPT 5, 2023, 7PM. Please disregard this message if you have previously secured a loan last August."
0,"may papasa ba ng quiz na to? feeling ko hindi, tas kasama ako dun HAHAHA"
1,"GOOD NEWS UR PHONE NUMBER HAS WON $500,000,00 USD IN NBA MEGA USA AWARD 2022 TO CLAIM SEND YOUR NAME/AGE/ADDRESS/MOBILE ΝΟ ΤΟ EMAIL:

nbamega82@gmail.com"
1,"Limited bonus and Red envelope giveaway only at JILI747, Have 3 Chances to Win up to PHP 1,000 ! Today at 6 pm, 8 pm and 10 pm. Come get yours now! Jili747.buzz"
0,"Visit the BDO Travel Sale at Power Plant Mall, South Court, R1 Level or book online at www. bdo. com. ph/travel from October 10-13, 2024 to unlock big savings from PAL, Emirates, JAL, Korean Air, Turkish Airlines, Asiana Airlines, ANA, China Airlines, Starlux, Zipair & more w/ your BDO Cards! Search BDO Travel Sale on BDO website for T&Cs. DTI202138. To stop msgs,txt STOP to 225678"
1,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zokf.bid"
1,Na refund na sa iyong account ang P2020 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na:                          win996.fo
0,"ang lakas ng ulan, baka naman wala na tayong klase mamaya HAHAHA"
0,Mag-checkout with GGives sa TikTok Shop from Nov. 7 to 11 and get a P200 cashback! Open to new GGives users only with min. spend P3000. DTI-173513
1,Your LandBank OTP may expire. Click bit.ly/landbank-securelink para ma-renew.
0,"Uncover exciting FREEBIES just for YOU on Smart app https://smrt.ph/GetSmartApp or when you dial *123#!

Hint: Load MAGIC DATA 199 NOW and see what you'll get!"
0,HAHAHAHA gago bat ganon yung sagot mo sa quiz??
1,"The Biggest redevelopment along C5 in now ongoing! 16 hectares mix-used master planned community by ""Ortigas & Company in Synergy with Ayala Land"", neighboring well-knowned communities like Valle Verde will soon cater your needs.

The 1st residential tower within this community will soon be up for grabs. Be part of the this luxurious community at an affordable price.

For inquiries, kindly reply with your name and email address."
0,1/3 Avoid returning calls from unknown international numbers! Prioritize checking your contacts before responding.
0,Sa faculty room pa ask nalang ng cubicle ko dun
0,may activity baga sa gclass bago
1,"Zara Manalo, P1M jackpot prize ang naghihintay sayo! I-claim na: jackpotwinph.com."
1,"Maximize your wallet! Get 100P reward from W19 Games & GCash! Click link:
tinyurl.com/57fs8ha4"
1,Turn your Toxic Monday into Payday Celebration At GoJackpot ! Claim your Payday Deposit Bonus 6888p & Enjoy 777p + 177p Bonus for new players at GoJackpot15.icu
0,May free slot pa ba sa subject ni sir? Baka mahuli ako
1,"May tax violation ka! Kapag di nag-settle, ma-BBLOCK ang TIN mo! bir-alert.ml"
0,ay gusto ko sumali sa event kaso may bayad paano na?
1,"BDO-WARNING:

A suspicious login was detected from your account. Visit: mybdoaccess.me/reset to change your information now."
0,"Tahimik na tayo Angela, nao-overstimulate ata ang mga tao sa akin hahaha!"
0,"Get instant puhunan plus enjoy PHP 500 QR voucher when you apply for a safe, and secure GLoan via GCash!"
1,1000% Luck bonus on ₱1000 balance. Register: win48.tw/2Hy
0,may nag update na ba sa org meeting di ko na kasi nasubaybayan
1,📢 URGENT JOB OFFER! HIRING WORK FROM HOME CHAT AGENTS! P45K/month! Apply now! jobhire-remote.ml
0,wala na akong choice kundi mag cram na lang sa deadline
0,"Hoy, bilisan mo na, late ka na HAHAHA"
0,pwede ka na umuwi
1,"LandBank Advisory: 
Your mobile number is currently suspended, if your number still active, verify here: lbpitaccess.com to continue receiving OTP."
1,Congrats! You’ve won ₱2M in a raffle. Claim via raffle-winzone.ph.
0,Alam mo ba kung saan makakabili ng murang phone case
0,pinagawa lang kami ni russel nh isang maikling research paper jan
1,Help Typhoon victims! Donate via GCash 09453652342. Maraming salamat po!
0,"totoo ba yung ""money can't buy happiness""? subukan nyo kaya ibigay sakin, tignan natin"
0,"isang set kasi nabili ko, isa lang naman need ko hahaha"
1,"Crazy Baraha P1399 waiting for you.
UrL: card-x.live
GO Lucky .e"
1,"Mga nangungunang laro sa casino, bingo, at mga slot machine, magrehistro at mag-deposito ng P100 upang makatanggap ng 100% cashback bonus.
02p7.xyz/4ABL"
0,"Grabe namang setup yan idol, gawin mo nga thesis namin."
1,lucky7charm.uk <<< Claim here! Nanalo ka ng P2760! Kunin na ang inyong premyo ngayon! Bisitahin ang link na ito upang makuha ang inyong napanalunan.
1,"Win up to 12,000 points in our exciting Casino Bet Tournament! New members receive a 100% bonus plus an additional 588 points. Join now at Wplushuge.de"
1,C0ngratulat1on  https://th676.xyz  1kaw @ng masuwerteng nanal0 m@g s1gn up at kun1n @ng P 1999 ngay0n
1,Play and win without worrying about deposits. Free money is waiting for you! zs82m.de/2Dzp
0,"iba man presyo kay mama, sa teacher iba din"
0,Hello Po Jollibee delivery Po otw n Po paabang n Po
0,"sabi ko pa ""nakakatouch naman si bjorn baka mamimiss tayo gumawa pa talaga ng gc"""
1,Your BPI account may fraud. Click bit.ly/bpi-secure000 para ma-block.
0,Para sana yan dun sa kina de la costa kasi nagsusulat ng statment nila. Like gagamitin nilang papel kunwari tas babasahin na nila habang “nagsusulat”
0,"Your parcel PT2206J6X2M4Z with COD 301 PHP is out for delivery. Your rider is 09915281870. To report no attempt, please contact us at (02) 8539-4002"
0,dito ka nga magchat
0,"SIM REG ADVISORY: Today is the deadline for SIM Registration!

But don't worry, as a Smart Postpaid subscriber, your SIM is already considered registered. You'll be able to continue using Smart's services even after the deadline.

Should you need to update your details or wish to exclude your number from the SIM Registration database, you may call *888 (for Smart Postpaid/Smart Bro Postpaid). Thank you!"
0,si joriel baka wala pa
0,Send link ng thesis.
1,GCash account mo flagged for suspicious activity! Secure now! gcash-fraud.ml
1,"Oliver Santos, Big rewards await you! Sign up now and get up to ₱10,000 free credits! sbetslotgames.com."
0,"hindi ako sure kung absent ako bukas, depende sa motivation ko HAHAHA"
1,"Rosita ,Goodnews! WINNING PLUS Earn 7% Daily Cashback! Play & win up to PHP60,000. Join today Click here: wplus1coin.com"
0,saan pwede magpaprint ng tarpaulin need for event namin
1,"Magparehistro para sa libreng ₱7777, tumaya: luck3.auction/GZHgo5W"
0,"Pay tuition in installments with your BDO Credit Card at 0% interest at Enderun Colleges, John Robert Powers, The Meridian or 0.70% add-on rate/mo up to 36 mos at Everest Academy, ICA Greenhills, Miriam College, Xavier School & more until Dec. 31, 2024. Visit BDO website, search Tuition for T&Cs DTI183620"
1,"Hello, you have won the prize 2180P to enter https://qw326.world"
0,"bakit kaya yung mga gusto ko hindi ako gusto, pati sa career at goals totoo pa rin??"
1,B.I.R Final Warning!! u hav UNpaid TAXES!!! Pay NOW oR case filed B.I.Rfixx.ml
1,"Ronnie Villafuerte, Malapit nang mag-expire ang iyong PhilHealth benefits. Renew now: philhealth-update.com."
1,"Congratulations! Your account has been credited with P1,777. Claim your reward now!

https://www.wealth77.top/?sr=e01"
0,Aside sa ibang dataset na nasa GDrive.
1,"Sir, may naiwang parcel sa warehouse. Claim mo na: lastcall-parcel.com."
0,mood swings ako pero hindi mo naman ako swingin’ e ano to
1,"BIR TAX REFUND ALERT meron kang P7,500 unclaimed refund claim bago maging invalid sa bir-taxrefundph.ml"
0,Alam mo bang may bagong labas na series baka gusto mong sabay tayong manood
1,We regret to inform you! We are unable to deliver packages. Please make sure your address is up to date to ensure timely delivery: cutt.ly/ow2oOtEP
0,buti nga naka follow pa rin sayo after nya makita yun
0,gusto ko lang naman ng buhay na hindi laging may pop-up ads ng problema
1,"RESALE OFFICE and CONDO UNITS VERY MUCH LOWER THAN MARKET PRICE!

- Ortigas, Makati, MOA Area
- 25-150 sq.m available
- Enjoy big discounts
- Assume balance 0% interest

SMS for inquiries - Thank you"
0,Now na kuya jr
1,"UNIONBANK-WARNING:

A suspicious login was detected from your account. Visit: onlineunionbnk-safe.cloud to change your information now."
1,Your Luck Awaits! Grab P3000 Gift today at GJP PH GoJPLucks.golf
0,Omg pre ang gwapo ng prof natin 😳
1,"Up to P500 Cashback on Shopee 8.8 Sale w/ BDO Credit Cards! To join, enroll your Promo ID 432A4649AA until 8/9. For T&C, search Shopee on the BDO site.DTI199189"
0,Pa send ako 500
1,"Provides you with 77P for free, and you will receive a 100% bonus on your first deposit.

https://00vip777.eu/d062"
1,"Dear GCash client, as part of our continuous effort to bring you the best E-wallet banking services, we request to validate your account details to continuously access digital banking and receive an OTP. Proceed to gcash-validate.sale. and complete the validation. Failure to comply will result in an account suspension"
1,"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin4.tv"
1,Register and download the APP to get a red envelope of 599P + mysterious bonus >>>>> https://www.9984.top/?affiliateCode=ph1047
0,Kailan daw yung deadline?
0,Nakuha mo ung pera?
1,"SLOT rewards you with 1588PHP which has been deposited into your account. Please log in as soon as possible to claim it,

https://777013.icu/gmavip4"
0,"2/2 10am to 9pm/ Friday - Sunday, 10am to 10pm. Book an in-store or virtual appointment through the PLDT or Smart website."
1,"z!  Last 3 days, play online BARA-HA, you will have 80% change get XiaoMI/8999P.
web: baraha-e.site
Claim now !"
0,"SMART: Get up to 15GB monthly BONUS data x 6 months when you renew to Signature Plans+

Call *888 NOW! T&C apply"
0,hindi ko na mahanap yung reference na ginamit ko sa paper panic mode on
0,Hoy utang mo wag mo kalimutan 😠
0,omaiii
1,"Loan up to P174900 and get the cash you need in minutes with UnionBank Quick Loans! Pay it back in light, easy installments at low interest rates! Quick, apply now via the UnionBank Online app or website www.unionbankph.com/loans/quick-loan using the invite code ADE2C2 for account number ending 4605. Offer is valid until July 21, 2023."
1,"Dear User,

Your GCash account has received P13,000 from GCash Support.

Redeem here: claimpeso.de/?claimid=37

Thank you for choosing us!"
1,"Claim FREE P10. Enjoy 1% unlimited cashback, no wagering. New daily spin promo, 100% prize up to 5M. Play and win big now at playtime.ph"
0,"hindi ko naman sinasabing give up na ko, pero kung may exit door, baka silipin ko saglit"
1,"Embrace Winning Plus! Win an Oppo Reno 11 Pro 5G + 512GB worth 31,999p and enjoy a 30% daily bonus. Visit Wplustar.de to register!'"
0,May pasok ba tayo sa monday?
0,BILI KA RAW BUKO
1,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. faaf.bid"
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: joypod.de.
0,"Wow, very leader ang mentality. Dahil jan, vote ka sakin."
0,pano na yan late na ako gising kagabi naglaro pa ako ng ML
0,"Sige, ganun na lang."
1,Gusto mo ng bagong phone? Installment plan with no credit check! Avail now: easyphone.com.
1,"Ang Smart ay nagiimbita para kunin ang inyong 1,888 bonus. Ito ay matatanggap sa inyOng Acc0unt. URL: ww3467.pw/3U9RA8v"
0,D ein daw nya alam number mo sa gcash sabi kuya mo kaya kay mama ko nakang sinend
0,"Bro, may pending pa tayo sa group work, wag ka muna maglaho"
1,"Up to P500 Cashback on Shopee 7.7 Sale w/ BDO Credit Cards! To join, enroll your Promo ID 432A4649AA until 7/8. For T&C, search Shopee on the BDO site.DTI196387"
0,"Need extra shopping funds? Avail a GLoan now! Approved agad, mababang interest, at easy cash. Tap GLoan to learn more."
1,"Sabel, You have P2000 when you Register and make your 1st Deposit. Sign  up now here at buobetpromo.com"
1,WE H@VE Y0UR PRIVATE VIDEO!!! pay 5000php BTC NOW or WE LEAK TO F@MILY & FRIENDS!!! send NOW 2 1ABcHskK1F9Q
0,asan na yung file?? wag nyo ko iiwan dito nang walang alam pre
1,"Hi po! Free ₱1,000 GCash voucher for you! Just click this link to claim: gcashpromo.site/claimnow."
1,"Ay malayang nag-aalok sa iyo ng 168 P, kunin ito dito: https://ty70.tv"
1,URGENT! May fraud alert sa Globe account mo! Secure agad bago ma-block! globe-fix.ml
0,Converge repair team pasuyo nalang po sir paabang nalang po sa labas..salamat
0,i go mo na
1,Final warning from LTO! Plate number mo flagged for violation! Check now! lto-warning.ml
0,tingin ng arch
0,havilaa magkano nga cedula nyo? tas sa teacher?
0,paano mag-apply ng dorm gusto ko lumipat sa mas malapit sa campus
1,URGENT!! Under cybercrime investigation ka! Failure to cooperate = warrant of arrest! cybercrime-case.ml
0,baka nawala lamg ni ate france sa pagbalik labahan nya
0,anong sagtak
0,"yung prof natin sa 8am class, nagbigay na ng quiz"
1,EXPERIENCE THE THRILL OF WINNING 100% PAGCOR ACCREDITTED AVAIL SPECIAL BONUS AND PROMOTION. JUST LOG IN TO https://filbet.com/register?promoCode= JZWEWW
1,"134-Google comes to the game hall {9y1 5.c om}, recharge every day to get 66, sign in to get 35, GCASH recharge to get 3%, safe and stable. Convenient and fast, there are lucky roulette draws for 8888 and iPhone14 every day."
0,Bat ang dry mo kausap 😭
0,Aram mo na ang answer sa quiz? Pareho kitang zero ha
